Height,Angle,Radius,Thickness
85.000000,135.000000,31.256736,0.122000
85.000000,140.000000,31.256736,0.123667
85.000000,145.000000,31.256736,0.125333
85.000000,150.000000,31.256736,0.127000
85.000000,155.000000,31.256736,0.128667
85.000000,160.000000,31.256736,0.130333
85.000000,165.000000,31.256736,0.132000
85.000000,170.000000,31.256736,0.133667
85.000000,175.000000,31.256736,0.135333
85.000000,180.000000,31.256736,0.137000
85.000000,185.000000,31.256736,0.136111
85.000000,190.000000,31.256736,0.135222
85.000000,195.000000,31.256736,0.134333
85.000000,200.000000,31.256736,0.133444
85.000000,205.000000,31.256736,0.132556
85.000000,210.000000,31.256736,0.131667
85.000000,215.000000,31.256736,0.130778
85.000000,220.000000,31.256736,0.129889
85.000000,225.000000,31.256736,0.129000
85.000000,230.000000,31.256736,0.129556
85.000000,235.000000,31.256736,0.130111
85.000000,240.000000,31.256736,0.130667
85.000000,245.000000,31.256736,0.131222
85.000000,250.000000,31.256736,0.131778
85.000000,255.000000,31.256736,0.132333
85.000000,260.000000,31.256736,0.132889
85.000000,265.000000,31.256736,0.133444
85.000000,270.000000,31.256736,0.134000
85.000000,275.000000,31.256736,0.134444
85.000000,280.000000,31.256736,0.134889
85.000000,285.000000,31.256736,0.135333
85.000000,290.000000,31.256736,0.135778
85.000000,295.000000,31.256736,0.136222
85.000000,300.000000,31.256736,0.136667
85.000000,305.000000,31.256736,0.137111
85.000000,310.000000,31.256736,0.137556
85.000000,315.000000,31.256736,0.138000
85.000000,320.000000,31.256736,0.136889
85.000000,325.000000,31.256736,0.135778
85.000000,330.000000,31.256736,0.134667
85.000000,335.000000,31.256736,0.133556
85.000000,340.000000,31.256736,0.132444
85.000000,345.000000,31.256736,0.131333
85.000000,350.000000,31.256736,0.130222
85.000000,355.000000,31.256736,0.129111
80.000000,0.000000,30.329922,0.123000
80.000000,5.000000,30.329922,0.124222
80.000000,10.000000,30.329922,0.125444
80.000000,15.000000,30.329922,0.126667
80.000000,20.000000,30.329922,0.127889
80.000000,25.000000,30.329922,0.129111
80.000000,30.000000,30.329922,0.130333
80.000000,35.000000,30.329922,0.131556
80.000000,40.000000,30.329922,0.132778
80.000000,45.000000,30.329922,0.134000
80.000000,50.000000,30.329922,0.135556
80.000000,55.000000,30.329922,0.137111
80.000000,60.000000,30.329922,0.138667
80.000000,65.000000,30.329922,0.140222
80.000000,70.000000,30.329922,0.141778
80.000000,75.000000,30.329922,0.143333
80.000000,80.000000,30.329922,0.144889
80.000000,85.000000,30.329922,0.146444
80.000000,90.000000,30.329922,0.148000
80.000000,95.000000,30.329922,0.144667
80.000000,100.000000,30.329922,0.141333
80.000000,105.000000,30.329922,0.138000
80.000000,110.000000,30.329922,0.134667
80.000000,115.000000,30.329922,0.131333
80.000000,120.000000,30.329922,0.128000
80.000000,125.000000,30.329922,0.124667
80.000000,130.000000,30.329922,0.121333
80.000000,135.000000,30.329922,0.118000
80.000000,140.000000,30.329922,0.120556
80.000000,145.000000,30.329922,0.123111
80.000000,150.000000,30.329922,0.125667
80.000000,155.000000,30.329922,0.128222
80.000000,160.000000,30.329922,0.130778
80.000000,165.000000,30.329922,0.133333
80.000000,170.000000,30.329922,0.135889
80.000000,175.000000,30.329922,0.138444
80.000000,180.000000,30.329922,0.141000
80.000000,185.000000,30.329922,0.139222
80.000000,190.000000,30.329922,0.137444
80.000000,195.000000,30.329922,0.135667
80.000000,200.000000,30.329922,0.133889
80.000000,205.000000,30.329922,0.132111
80.000000,210.000000,30.329922,0.130333
80.000000,215.000000,30.329922,0.128556
80.000000,220.000000,30.329922,0.126778
80.000000,225.000000,30.329922,0.125000
80.000000,230.000000,30.329922,0.124444
80.000000,235.000000,30.329922,0.123889
80.000000,240.000000,30.329922,0.123333
80.000000,245.000000,30.329922,0.122778
80.000000,250.000000,30.329922,0.122222
80.000000,255.000000,30.329922,0.121667
80.000000,260.000000,30.329922,0.121111
80.000000,265.000000,30.329922,0.120556
80.000000,270.000000,30.329922,0.120000
80.000000,275.000000,30.329922,0.122667
80.000000,280.000000,30.329922,0.125333
80.000000,285.000000,30.329922,0.128000
80.000000,290.000000,30.329922,0.130667
80.000000,295.000000,30.329922,0.133333
80.000000,300.000000,30.329922,0.136000
80.000000,305.000000,30.329922,0.138667
80.000000,310.000000,30.329922,0.141333
80.000000,315.000000,30.329922,0.144000
80.000000,320.000000,30.329922,0.141667
80.000000,325.000000,30.329922,0.139333
80.000000,330.000000,30.329922,0.137000
80.000000,335.000000,30.329922,0.134667
80.000000,340.000000,30.329922,0.132333
80.000000,345.000000,30.329922,0.130000
80.000000,350.000000,30.329922,0.127667
80.000000,355.000000,30.329922,0.125333
75.000000,0.000000,29.539849,0.107000
75.000000,5.000000,29.539849,0.108111
75.000000,10.000000,29.539849,0.109222
75.000000,15.000000,29.539849,0.110333
75.000000,20.000000,29.539849,0.111444
75.000000,25.000000,29.539849,0.112556
75.000000,30.000000,29.539849,0.113667
75.000000,35.000000,29.539849,0.114778
75.000000,40.000000,29.539849,0.115889
75.000000,45.000000,29.539849,0.117000
75.000000,50.000000,29.539849,0.117667
75.000000,55.000000,29.539849,0.118333
75.000000,60.000000,29.539849,0.119000
75.000000,65.000000,29.539849,0.119667
75.000000,70.000000,29.539849,0.120333
75.000000,75.000000,29.539849,0.121000
75.000000,80.000000,29.539849,0.121667
75.000000,85.000000,29.539849,0.122333
75.000000,90.000000,29.539849,0.123000
75.000000,95.000000,29.539849,0.122333
75.000000,100.000000,29.539849,0.121667
75.000000,105.000000,29.539849,0.121000
75.000000,110.000000,29.539849,0.120333
75.000000,115.000000,29.539849,0.119667
75.000000,120.000000,29.539849,0.119000
75.000000,125.000000,29.539849,0.118333
75.000000,130.000000,29.539849,0.117667
75.000000,135.000000,29.539849,0.117000
75.000000,140.000000,29.539849,0.118111
75.000000,145.000000,29.539849,0.119222
75.000000,150.000000,29.539849,0.120333
75.000000,155.000000,29.539849,0.121444
75.000000,160.000000,29.539849,0.122556
75.000000,165.000000,29.539849,0.123667
75.000000,170.000000,29.539849,0.124778
75.000000,175.000000,29.539849,0.125889
75.000000,180.000000,29.539849,0.127000
75.000000,185.000000,29.539849,0.127778
75.000000,190.000000,29.539849,0.128556
75.000000,195.000000,29.539849,0.129333
75.000000,200.000000,29.539849,0.130111
75.000000,205.000000,29.539849,0.130889
75.000000,210.000000,29.539849,0.131667
75.000000,215.000000,29.539849,0.132444
75.000000,220.000000,29.539849,0.133222
75.000000,225.000000,29.539849,0.134000
75.000000,230.000000,29.539849,0.134556
75.000000,235.000000,29.539849,0.135111
75.000000,240.000000,29.539849,0.135667
75.000000,245.000000,29.539849,0.136222
75.000000,250.000000,29.539849,0.136778
75.000000,255.000000,29.539849,0.137333
75.000000,260.000000,29.539849,0.137889
75.000000,265.000000,29.539849,0.138444
75.000000,270.000000,29.539849,0.139000
75.000000,275.000000,29.539849,0.137778
75.000000,280.000000,29.539849,0.136556
75.000000,285.000000,29.539849,0.135333
75.000000,290.000000,29.539849,0.134111
75.000000,295.000000,29.539849,0.132889
75.000000,300.000000,29.539849,0.131667
75.000000,305.000000,29.539849,0.130444
75.000000,310.000000,29.539849,0.129222
75.000000,315.000000,29.539849,0.128000
75.000000,320.000000,29.539849,0.125667
75.000000,325.000000,29.539849,0.123333
75.000000,330.000000,29.539849,0.121000
75.000000,335.000000,29.539849,0.118667
75.000000,340.000000,29.539849,0.116333
75.000000,345.000000,29.539849,0.114000
75.000000,350.000000,29.539849,0.111667
75.000000,355.000000,29.539849,0.109333
70.000000,0.000000,29.000754,0.109000
70.000000,5.000000,29.000754,0.107111
70.000000,10.000000,29.000754,0.105222
70.000000,15.000000,29.000754,0.103333
70.000000,20.000000,29.000754,0.101444
70.000000,25.000000,29.000754,0.099556
70.000000,30.000000,29.000754,0.097667
70.000000,35.000000,29.000754,0.095778
70.000000,40.000000,29.000754,0.093889
70.000000,45.000000,29.000754,0.092000
70.000000,50.000000,29.000754,0.092556
70.000000,55.000000,29.000754,0.093111
70.000000,60.000000,29.000754,0.093667
70.000000,65.000000,29.000754,0.094222
70.000000,70.000000,29.000754,0.094778
70.000000,75.000000,29.000754,0.095333
70.000000,80.000000,29.000754,0.095889
70.000000,85.000000,29.000754,0.096444
70.000000,90.000000,29.000754,0.097000
70.000000,95.000000,29.000754,0.096778
70.000000,100.000000,29.000754,0.096556
70.000000,105.000000,29.000754,0.096333
70.000000,110.000000,29.000754,0.096111
70.000000,115.000000,29.000754,0.095889
70.000000,120.000000,29.000754,0.095667
70.000000,125.000000,29.000754,0.095444
70.000000,130.000000,29.000754,0.095222
70.000000,135.000000,29.000754,0.095000
70.000000,140.000000,29.000754,0.096333
70.000000,145.000000,29.000754,0.097667
70.000000,150.000000,29.000754,0.099000
70.000000,155.000000,29.000754,0.100333
70.000000,160.000000,29.000754,0.101667
70.000000,165.000000,29.000754,0.103000
70.000000,170.000000,29.000754,0.104333
70.000000,175.000000,29.000754,0.105667
70.000000,180.000000,29.000754,0.107000
70.000000,185.000000,29.000754,0.108556
70.000000,190.000000,29.000754,0.110111
70.000000,195.000000,29.000754,0.111667
70.000000,200.000000,29.000754,0.113222
70.000000,205.000000,29.000754,0.114778
70.000000,210.000000,29.000754,0.116333
70.000000,215.000000,29.000754,0.117889
70.000000,220.000000,29.000754,0.119444
70.000000,225.000000,29.000754,0.121000
70.000000,230.000000,29.000754,0.119889
70.000000,235.000000,29.000754,0.118778
70.000000,240.000000,29.000754,0.117667
70.000000,245.000000,29.000754,0.116556
70.000000,250.000000,29.000754,0.115444
70.000000,255.000000,29.000754,0.114333
70.000000,260.000000,29.000754,0.113222
70.000000,265.000000,29.000754,0.112111
70.000000,270.000000,29.000754,0.111000
70.000000,275.000000,29.000754,0.111111
70.000000,280.000000,29.000754,0.111222
70.000000,285.000000,29.000754,0.111333
70.000000,290.000000,29.000754,0.111444
70.000000,295.000000,29.000754,0.111556
70.000000,300.000000,29.000754,0.111667
70.000000,305.000000,29.000754,0.111778
70.000000,310.000000,29.000754,0.111889
70.000000,315.000000,29.000754,0.112000
70.000000,320.000000,29.000754,0.111667
70.000000,325.000000,29.000754,0.111333
70.000000,330.000000,29.000754,0.111000
70.000000,335.000000,29.000754,0.110667
70.000000,340.000000,29.000754,0.110333
70.000000,345.000000,29.000754,0.110000
70.000000,350.000000,29.000754,0.109667
70.000000,355.000000,29.000754,0.109333
65.000000,0.000000,30.082525,0.084000
65.000000,5.000000,30.082525,0.084556
65.000000,10.000000,30.082525,0.085111
65.000000,15.000000,30.082525,0.085667
65.000000,20.000000,30.082525,0.086222
65.000000,25.000000,30.082525,0.086778
65.000000,30.000000,30.082525,0.087333
65.000000,35.000000,30.082525,0.087889
65.000000,40.000000,30.082525,0.088444
65.000000,45.000000,30.082525,0.089000
65.000000,50.000000,30.082525,0.088778
65.000000,55.000000,30.082525,0.088556
65.000000,60.000000,30.082525,0.088333
65.000000,65.000000,30.082525,0.088111
65.000000,70.000000,30.082525,0.087889
65.000000,75.000000,30.082525,0.087667
65.000000,80.000000,30.082525,0.087444
65.000000,85.000000,30.082525,0.087222
65.000000,90.000000,30.082525,0.087000
65.000000,95.000000,30.082525,0.086778
65.000000,100.000000,30.082525,0.086556
65.000000,105.000000,30.082525,0.086333
65.000000,110.000000,30.082525,0.086111
65.000000,115.000000,30.082525,0.085889
65.000000,120.000000,30.082525,0.085667
65.000000,125.000000,30.082525,0.085444
65.000000,130.000000,30.082525,0.085222
65.000000,135.000000,30.082525,0.085000
65.000000,140.000000,30.082525,0.087000
65.000000,145.000000,30.082525,0.089000
65.000000,150.000000,30.082525,0.091000
65.000000,155.000000,30.082525,0.093000
65.000000,160.000000,30.082525,0.095000
65.000000,165.000000,30.082525,0.097000
65.000000,170.000000,30.082525,0.099000
65.000000,175.000000,30.082525,0.101000
65.000000,180.000000,30.082525,0.103000
65.000000,185.000000,30.082525,0.103111
65.000000,190.000000,30.082525,0.103222
65.000000,195.000000,30.082525,0.103333
65.000000,200.000000,30.082525,0.103444
65.000000,205.000000,30.082525,0.103556
65.000000,210.000000,30.082525,0.103667
65.000000,215.000000,30.082525,0.103778
65.000000,220.000000,30.082525,0.103889
65.000000,225.000000,30.082525,0.104000
65.000000,230.000000,30.082525,0.104556
65.000000,235.000000,30.082525,0.105111
65.000000,240.000000,30.082525,0.105667
65.000000,245.000000,30.082525,0.106222
65.000000,250.000000,30.082525,0.106778
65.000000,255.000000,30.082525,0.107333
65.000000,260.000000,30.082525,0.107889
65.000000,265.000000,30.082525,0.108444
65.000000,270.000000,30.082525,0.109000
65.000000,275.000000,30.082525,0.108556
65.000000,280.000000,30.082525,0.108111
65.000000,285.000000,30.082525,0.107667
65.000000,290.000000,30.082525,0.107222
65.000000,295.000000,30.082525,0.106778
65.000000,300.000000,30.082525,0.106333
65.000000,305.000000,30.082525,0.105889
65.000000,310.000000,30.082525,0.105444
65.000000,315.000000,30.082525,0.105000
65.000000,320.000000,30.082525,0.102667
65.000000,325.000000,30.082525,0.100333
65.000000,330.000000,30.082525,0.098000
65.000000,335.000000,30.082525,0.095667
65.000000,340.000000,30.082525,0.093333
65.000000,345.000000,30.082525,0.091000
65.000000,350.000000,30.082525,0.088667
65.000000,355.000000,30.082525,0.086333
60.000000,0.000000,29.010940,0.084000
60.000000,5.000000,29.010940,0.083444
60.000000,10.000000,29.010940,0.082889
60.000000,15.000000,29.010940,0.082333
60.000000,20.000000,29.010940,0.081778
60.000000,25.000000,29.010940,0.081222
60.000000,30.000000,29.010940,0.080667
60.000000,35.000000,29.010940,0.080111
60.000000,40.000000,29.010940,0.079556
60.000000,45.000000,29.010940,0.079000
60.000000,50.000000,29.010940,0.079444
60.000000,55.000000,29.010940,0.079889
60.000000,60.000000,29.010940,0.080333
60.000000,65.000000,29.010940,0.080778
60.000000,70.000000,29.010940,0.081222
60.000000,75.000000,29.010940,0.081667
60.000000,80.000000,29.010940,0.082111
60.000000,85.000000,29.010940,0.082556
60.000000,90.000000,29.010940,0.083000
60.000000,95.000000,29.010940,0.082889
60.000000,100.000000,29.010940,0.082778
60.000000,105.000000,29.010940,0.082667
60.000000,110.000000,29.010940,0.082556
60.000000,115.000000,29.010940,0.082444
60.000000,120.000000,29.010940,0.082333
60.000000,125.000000,29.010940,0.082222
60.000000,130.000000,29.010940,0.082111
60.000000,135.000000,29.010940,0.082000
60.000000,140.000000,29.010940,0.083111
60.000000,145.000000,29.010940,0.084222
60.000000,150.000000,29.010940,0.085333
60.000000,155.000000,29.010940,0.086444
60.000000,160.000000,29.010940,0.087556
60.000000,165.000000,29.010940,0.088667
60.000000,170.000000,29.010940,0.089778
60.000000,175.000000,29.010940,0.090889
60.000000,180.000000,29.010940,0.092000
60.000000,185.000000,29.010940,0.092667
60.000000,190.000000,29.010940,0.093333
60.000000,195.000000,29.010940,0.094000
60.000000,200.000000,29.010940,0.094667
60.000000,205.000000,29.010940,0.095333
60.000000,210.000000,29.010940,0.096000
60.000000,215.000000,29.010940,0.096667
60.000000,220.000000,29.010940,0.097333
60.000000,225.000000,29.010940,0.098000
60.000000,230.000000,29.010940,0.098111
60.000000,235.000000,29.010940,0.098222
60.000000,240.000000,29.010940,0.098333
60.000000,245.000000,29.010940,0.098444
60.000000,250.000000,29.010940,0.098556
60.000000,255.000000,29.010940,0.098667
60.000000,260.000000,29.010940,0.098778
60.000000,265.000000,29.010940,0.098889
60.000000,270.000000,29.010940,0.099000
60.000000,275.000000,29.010940,0.099111
60.000000,280.000000,29.010940,0.099222
60.000000,285.000000,29.010940,0.099333
60.000000,290.000000,29.010940,0.099444
60.000000,295.000000,29.010940,0.099556
60.000000,300.000000,29.010940,0.099667
60.000000,305.000000,29.010940,0.099778
60.000000,310.000000,29.010940,0.099889
60.000000,315.000000,29.010940,0.100000
60.000000,320.000000,29.010940,0.098222
60.000000,325.000000,29.010940,0.096444
60.000000,330.000000,29.010940,0.094667
60.000000,335.000000,29.010940,0.092889
60.000000,340.000000,29.010940,0.091111
60.000000,345.000000,29.010940,0.089333
60.000000,350.000000,29.010940,0.087556
60.000000,355.000000,29.010940,0.085778
55.000000,0.000000,30.850760,0.076000
55.000000,5.000000,30.850760,0.076778
55.000000,10.000000,30.850760,0.077556
55.000000,15.000000,30.850760,0.078333
55.000000,20.000000,30.850760,0.079111
55.000000,25.000000,30.850760,0.079889
55.000000,30.000000,30.850760,0.080667
55.000000,35.000000,30.850760,0.081444
55.000000,40.000000,30.850760,0.082222
55.000000,45.000000,30.850760,0.083000
55.000000,50.000000,30.850760,0.083111
55.000000,55.000000,30.850760,0.083222
55.000000,60.000000,30.850760,0.083333
55.000000,65.000000,30.850760,0.083444
55.000000,70.000000,30.850760,0.083556
55.000000,75.000000,30.850760,0.083667
55.000000,80.000000,30.850760,0.083778
55.000000,85.000000,30.850760,0.083889
55.000000,90.000000,30.850760,0.084000
55.000000,95.000000,30.850760,0.082556
55.000000,100.000000,30.850760,0.081111
55.000000,105.000000,30.850760,0.079667
55.000000,110.000000,30.850760,0.078222
55.000000,115.000000,30.850760,0.076778
55.000000,120.000000,30.850760,0.075333
55.000000,125.000000,30.850760,0.073889
55.000000,130.000000,30.850760,0.072444
55.000000,135.000000,30.850760,0.071000
55.000000,140.000000,30.850760,0.073222
55.000000,145.000000,30.850760,0.075444
55.000000,150.000000,30.850760,0.077667
55.000000,155.000000,30.850760,0.079889
55.000000,160.000000,30.850760,0.082111
55.000000,165.000000,30.850760,0.084333
55.000000,170.000000,30.850760,0.086556
55.000000,175.000000,30.850760,0.088778
55.000000,180.000000,30.850760,0.091000
55.000000,185.000000,30.850760,0.091889
55.000000,190.000000,30.850760,0.092778
55.000000,195.000000,30.850760,0.093667
55.000000,200.000000,30.850760,0.094556
55.000000,205.000000,30.850760,0.095444
55.000000,210.000000,30.850760,0.096333
55.000000,215.000000,30.850760,0.097222
55.000000,220.000000,30.850760,0.098111
55.000000,225.000000,30.850760,0.099000
55.000000,230.000000,30.850760,0.099444
55.000000,235.000000,30.850760,0.099889
55.000000,240.000000,30.850760,0.100333
55.000000,245.000000,30.850760,0.100778
55.000000,250.000000,30.850760,0.101222
55.000000,255.000000,30.850760,0.101667
55.000000,260.000000,30.850760,0.102111
55.000000,265.000000,30.850760,0.102556
55.000000,270.000000,30.850760,0.103000
55.000000,275.000000,30.850760,0.101889
55.000000,280.000000,30.850760,0.100778
55.000000,285.000000,30.850760,0.099667
55.000000,290.000000,30.850760,0.098556
55.000000,295.000000,30.850760,0.097444
55.000000,300.000000,30.850760,0.096333
55.000000,305.000000,30.850760,0.095222
55.000000,310.000000,30.850760,0.094111
55.000000,315.000000,30.850760,0.093000
55.000000,320.000000,30.850760,0.091111
55.000000,325.000000,30.850760,0.089222
55.000000,330.000000,30.850760,0.087333
55.000000,335.000000,30.850760,0.085444
55.000000,340.000000,30.850760,0.083556
55.000000,345.000000,30.850760,0.081667
55.000000,350.000000,30.850760,0.079778
55.000000,355.000000,30.850760,0.077889
50.000000,0.000000,29.520088,0.070000
50.000000,5.000000,29.520088,0.070222
50.000000,10.000000,29.520088,0.070444
50.000000,15.000000,29.520088,0.070667
50.000000,20.000000,29.520088,0.070889
50.000000,25.000000,29.520088,0.071111
50.000000,30.000000,29.520088,0.071333
50.000000,35.000000,29.520088,0.071556
50.000000,40.000000,29.520088,0.071778
50.000000,45.000000,29.520088,0.072000
50.000000,50.000000,29.520088,0.072222
50.000000,55.000000,29.520088,0.072444
50.000000,60.000000,29.520088,0.072667
50.000000,65.000000,29.520088,0.072889
50.000000,70.000000,29.520088,0.073111
50.000000,75.000000,29.520088,0.073333
50.000000,80.000000,29.520088,0.073556
50.000000,85.000000,29.520088,0.073778
50.000000,90.000000,29.520088,0.074000
50.000000,95.000000,29.520088,0.074333
50.000000,100.000000,29.520088,0.074667
50.000000,105.000000,29.520088,0.075000
50.000000,110.000000,29.520088,0.075333
50.000000,115.000000,29.520088,0.075667
50.000000,120.000000,29.520088,0.076000
50.000000,125.000000,29.520088,0.076333
50.000000,130.000000,29.520088,0.076667
50.000000,135.000000,29.520088,0.077000
50.000000,140.000000,29.520088,0.077778
50.000000,145.000000,29.520088,0.078556
50.000000,150.000000,29.520088,0.079333
50.000000,155.000000,29.520088,0.080111
50.000000,160.000000,29.520088,0.080889
50.000000,165.000000,29.520088,0.081667
50.000000,170.000000,29.520088,0.082444
50.000000,175.000000,29.520088,0.083222
50.000000,180.000000,29.520088,0.084000
50.000000,185.000000,29.520088,0.084333
50.000000,190.000000,29.520088,0.084667
50.000000,195.000000,29.520088,0.085000
50.000000,200.000000,29.520088,0.085333
50.000000,205.000000,29.520088,0.085667
50.000000,210.000000,29.520088,0.086000
50.000000,215.000000,29.520088,0.086333
50.000000,220.000000,29.520088,0.086667
50.000000,225.000000,29.520088,0.087000
50.000000,230.000000,29.520088,0.087444
50.000000,235.000000,29.520088,0.087889
50.000000,240.000000,29.520088,0.088333
50.000000,245.000000,29.520088,0.088778
50.000000,250.000000,29.520088,0.089222
50.000000,255.000000,29.520088,0.089667
50.000000,260.000000,29.520088,0.090111
50.000000,265.000000,29.520088,0.090556
50.000000,270.000000,29.520088,0.091000
50.000000,275.000000,29.520088,0.090778
50.000000,280.000000,29.520088,0.090556
50.000000,285.000000,29.520088,0.090333
50.000000,290.000000,29.520088,0.090111
50.000000,295.000000,29.520088,0.089889
50.000000,300.000000,29.520088,0.089667
50.000000,305.000000,29.520088,0.089444
50.000000,310.000000,29.520088,0.089222
50.000000,315.000000,29.520088,0.089000
50.000000,320.000000,29.520088,0.086889
50.000000,325.000000,29.520088,0.084778
50.000000,330.000000,29.520088,0.082667
50.000000,335.000000,29.520088,0.080556
50.000000,340.000000,29.520088,0.078444
50.000000,345.000000,29.520088,0.076333
50.000000,350.000000,29.520088,0.074222
50.000000,355.000000,29.520088,0.072111
45.000000,0.000000,31.803820,0.073000
45.000000,5.000000,31.803820,0.072222
45.000000,10.000000,31.803820,0.071444
45.000000,15.000000,31.803820,0.070667
45.000000,20.000000,31.803820,0.069889
45.000000,25.000000,31.803820,0.069111
45.000000,30.000000,31.803820,0.068333
45.000000,35.000000,31.803820,0.067556
45.000000,40.000000,31.803820,0.066778
45.000000,45.000000,31.803820,0.066000
45.000000,50.000000,31.803820,0.067000
45.000000,55.000000,31.803820,0.068000
45.000000,60.000000,31.803820,0.069000
45.000000,65.000000,31.803820,0.070000
45.000000,70.000000,31.803820,0.071000
45.000000,75.000000,31.803820,0.072000
45.000000,80.000000,31.803820,0.073000
45.000000,85.000000,31.803820,0.074000
45.000000,90.000000,31.803820,0.075000
45.000000,95.000000,31.803820,0.074000
45.000000,100.000000,31.803820,0.073000
45.000000,105.000000,31.803820,0.072000
45.000000,110.000000,31.803820,0.071000
45.000000,115.000000,31.803820,0.070000
45.000000,120.000000,31.803820,0.069000
45.000000,125.000000,31.803820,0.068000
45.000000,130.000000,31.803820,0.067000
45.000000,135.000000,31.803820,0.066000
45.000000,140.000000,31.803820,0.067333
45.000000,145.000000,31.803820,0.068667
45.000000,150.000000,31.803820,0.070000
45.000000,155.000000,31.803820,0.071333
45.000000,160.000000,31.803820,0.072667
45.000000,165.000000,31.803820,0.074000
45.000000,170.000000,31.803820,0.075333
45.000000,175.000000,31.803820,0.076667
45.000000,180.000000,31.803820,0.078000
45.000000,185.000000,31.803820,0.079222
45.000000,190.000000,31.803820,0.080444
45.000000,195.000000,31.803820,0.081667
45.000000,200.000000,31.803820,0.082889
45.000000,205.000000,31.803820,0.084111
45.000000,210.000000,31.803820,0.085333
45.000000,215.000000,31.803820,0.086556
45.000000,220.000000,31.803820,0.087778
45.000000,225.000000,31.803820,0.089000
45.000000,230.000000,31.803820,0.087556
45.000000,235.000000,31.803820,0.086111
45.000000,240.000000,31.803820,0.084667
45.000000,245.000000,31.803820,0.083222
45.000000,250.000000,31.803820,0.081778
45.000000,255.000000,31.803820,0.080333
45.000000,260.000000,31.803820,0.078889
45.000000,265.000000,31.803820,0.077444
45.000000,270.000000,31.803820,0.076000
45.000000,275.000000,31.803820,0.076778
45.000000,280.000000,31.803820,0.077556
45.000000,285.000000,31.803820,0.078333
45.000000,290.000000,31.803820,0.079111
45.000000,295.000000,31.803820,0.079889
45.000000,300.000000,31.803820,0.080667
45.000000,305.000000,31.803820,0.081444
45.000000,310.000000,31.803820,0.082222
45.000000,315.000000,31.803820,0.083000
45.000000,320.000000,31.803820,0.081889
45.000000,325.000000,31.803820,0.080778
45.000000,330.000000,31.803820,0.079667
45.000000,335.000000,31.803820,0.078556
45.000000,340.000000,31.803820,0.077444
45.000000,345.000000,31.803820,0.076333
45.000000,350.000000,31.803820,0.075222
45.000000,355.000000,31.803820,0.074111
40.000000,0.000000,32.152334,0.069000
40.000000,5.000000,32.152334,0.069111
40.000000,10.000000,32.152334,0.069222
40.000000,15.000000,32.152334,0.069333
40.000000,20.000000,32.152334,0.069444
40.000000,25.000000,32.152334,0.069556
40.000000,30.000000,32.152334,0.069667
40.000000,35.000000,32.152334,0.069778
40.000000,40.000000,32.152334,0.069889
40.000000,45.000000,32.152334,0.070000
40.000000,50.000000,32.152334,0.070556
40.000000,55.000000,32.152334,0.071111
40.000000,60.000000,32.152334,0.071667
40.000000,65.000000,32.152334,0.072222
40.000000,70.000000,32.152334,0.072778
40.000000,75.000000,32.152334,0.073333
40.000000,80.000000,32.152334,0.073889
40.000000,85.000000,32.152334,0.074444
40.000000,90.000000,32.152334,0.075000
40.000000,95.000000,32.152334,0.074889
40.000000,100.000000,32.152334,0.074778
40.000000,105.000000,32.152334,0.074667
40.000000,110.000000,32.152334,0.074556
40.000000,115.000000,32.152334,0.074444
40.000000,120.000000,32.152334,0.074333
40.000000,125.000000,32.152334,0.074222
40.000000,130.000000,32.152334,0.074111
40.000000,135.000000,32.152334,0.074000
40.000000,140.000000,32.152334,0.074556
40.000000,145.000000,32.152334,0.075111
40.000000,150.000000,32.152334,0.075667
40.000000,155.000000,32.152334,0.076222
40.000000,160.000000,32.152334,0.076778
40.000000,165.000000,32.152334,0.077333
40.000000,170.000000,32.152334,0.077889
40.000000,175.000000,32.152334,0.078444
40.000000,180.000000,32.152334,0.079000
40.000000,185.000000,32.152334,0.079222
40.000000,190.000000,32.152334,0.079444
40.000000,195.000000,32.152334,0.079667
40.000000,200.000000,32.152334,0.079889
40.000000,205.000000,32.152334,0.080111
40.000000,210.000000,32.152334,0.080333
40.000000,215.000000,32.152334,0.080556
40.000000,220.000000,32.152334,0.080778
40.000000,225.000000,32.152334,0.081000
40.000000,230.000000,32.152334,0.082000
40.000000,235.000000,32.152334,0.083000
40.000000,240.000000,32.152334,0.084000
40.000000,245.000000,32.152334,0.085000
40.000000,250.000000,32.152334,0.086000
40.000000,255.000000,32.152334,0.087000
40.000000,260.000000,32.152334,0.088000
40.000000,265.000000,32.152334,0.089000
40.000000,270.000000,32.152334,0.090000
40.000000,275.000000,32.152334,0.089444
40.000000,280.000000,32.152334,0.088889
40.000000,285.000000,32.152334,0.088333
40.000000,290.000000,32.152334,0.087778
40.000000,295.000000,32.152334,0.087222
40.000000,300.000000,32.152334,0.086667
40.000000,305.000000,32.152334,0.086111
40.000000,310.000000,32.152334,0.085556
40.000000,315.000000,32.152334,0.085000
40.000000,320.000000,32.152334,0.083222
40.000000,325.000000,32.152334,0.081444
40.000000,330.000000,32.152334,0.079667
40.000000,335.000000,32.152334,0.077889
40.000000,340.000000,32.152334,0.076111
40.000000,345.000000,32.152334,0.074333
40.000000,350.000000,32.152334,0.072556
40.000000,355.000000,32.152334,0.070778
35.000000,0.000000,32.782263,0.101000
35.000000,5.000000,32.782263,0.100667
35.000000,10.000000,32.782263,0.100333
35.000000,15.000000,32.782263,0.100000
35.000000,20.000000,32.782263,0.099667
35.000000,25.000000,32.782263,0.099333
